%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -4603.565288015043, -3124.215081240545, -4136.235014943482, -8274.794611310317, -1601.860118134036, 29.280785236452253, -3469.437774352762, -2338.059525258485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444917125291317E9, 0.0, 2022-02-10 22:15:12.529
226.0, -4596.412729789345, -3121.3764096947207, -4156.351584953259, -8292.877172574661, -1610.5772984716057, 29.23608174754164, -3475.673911055793, -2360.1206970358726, -13465.048487788259, -4637.562291331565, -3670.7822884061684, -3535.2636617736416, 562.7945736401765, -2387.635694460356, -3114.04503751338, -3652.029174808166, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64449171252914E9, 0.0, 2022-02-10 22:15:12.529
228.0, -4592.121194853926, -3120.907023061159, -4138.179616711094, -8284.517620148375, -1591.9359435958795, 50.09025932434313, -3460.631187037371, -2342.731039849644, -13460.66754587502, -4635.3941721194, -3662.3333290020623, -3529.049876815066, 574.7974604126764, -2366.2450750166267, -3109.194708966578, -3647.089439283543, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444917125291471E9, 0.0, 2022-02-10 22:15:12.529
230.0, -4601.844203691984, -3126.9196423196368, -4147.120314493217, -8299.515640677886, -1595.825147131103, 36.20982601759744, -3474.9139517443123, -2354.242188244127, -13461.606319142142, -4627.34754411549, -3653.8173143645904, -3529.3628012374406, 584.6545797174668, -2365.798040127521, -3104.299676930866, -3645.9942038052327, 0.004, 0.07200000000000001, 0.978, 192.0, 0.0, 16.0, 1.0, 32.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.6444917125291538E9, 0.0, 2022-02-10 22:15:12.529
232.0, -4604.10172988197, -3126.6290696417177, -4143.052297002351, -8292.318378963279, -1587.2197255158098, 50.80551514691295, -3474.73513778867, -2352.208179498694, -13474.972662326416, -4644.11135245697, -3663.2497505247297, -3518.41044645434, 574.7304051793105, -2379.522011223079, -3119.431807927109, -3666.691919170847, 0.004, 0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444917125291624E9, 0.0, 2022-02-10 22:15:12.529
234.0, -4608.035636906104, -3116.9060608036593, -4131.585852096779, -8284.003530025904, -1566.3878996834637, 58.248646050530205, -3449.477666554173, -2342.976909038652, -13466.501351177854, -4628.845110993995, -3647.2682532391855, -3518.3880947098846, 598.0656263906511, -2354.1304295218506, -3104.970229264525, -3650.665718396392, 0.004, 0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444917125292044E9, 0.0, 2022-02-10 22:15:12.529
236.0, -4597.709130967753, -3120.325877705321, -4147.433238915592, -8299.090957533235, -1568.2207427287988, 54.739422171046996, -3481.9323995032787, -2358.2207987571715, -13476.04554606027, -4642.524378600643, -3662.0651080685984, -3530.703905904759, 588.9237629084305, -2363.3840517263475, -3121.175243994623, -3669.1059075720204, 0.004, 0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444917125292113E9, 0.0, 2022-02-10 22:15:12.529
238.0, -4589.684854708297, -3104.9031740311593, -4129.015401484418, -8289.569114395275, -1544.1032104615224, 75.75006195903563, -3447.6224717643827, -2329.1411792208173, -13471.150514024559, -4636.198834919791, -3651.090401541043, -3520.511510433139, 603.2065276153717, -2347.983699796641, -3114.112092746746, -3662.9591778468107, 0.004, 0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444917125292304E9, 0.0, 2022-02-10 22:15:12.529
240.0, -4621.692552768297, -3121.5105201614524, -4144.9745470255075, -8308.277524504367, -1558.4306786573743, 57.04165184994363, -3453.8586084674134, -2337.6795456027444, -13480.225322273413, -4634.835378508017, -3655.4489917098276, -3522.41140871184, 605.7993299721874, -2345.5473596510124, -3109.9546682780588, -3660.500485956727, 0.002, 0.07, 0.978, 192.0, 0.0, 8.0, 1.0, 24.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.6444917125292375E9, 0.0, 2022-02-10 22:15:12.529
242.0, -4617.132796899414, -3117.2636887149442, -4143.409924913636, -8306.623495414675, -1545.310204662109, 76.39826254823954, -3457.278425369075, -2346.0838015179397, -13498.419642260033, -4651.643890338408, -3662.15451504642, -3534.6825164178035, 594.4446437888913, -2354.7115748776882, -3132.909909833659, -3683.7463001902465, 0.002, 0.07, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644491712529244E9, 0.0, 2022-02-10 22:15:12.529
