%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
116.0, -9436.191253208071, -11155.465084965836, -10977.098164212486, -17383.19753208131, -2522.103789103483, -1888.6106477511703, -5954.057688004696, -6801.188802860833, -17330.71563610025, -14942.901127684252, -20164.89448128873, -12591.721128430501, -6378.830239633351, -10134.504453480775, -12231.589821766594, -12630.322591104818, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891452332E9, 0.0, 2022-02-11 00:19:49.145
118.0, -9446.696573102066, -11158.326108256115, -10973.36542288845, -17388.96428215078, -2526.909414161374, -1890.5999530076926, -5968.608673645101, -6816.92443095737, -17336.28122046962, -14937.961392159628, -20159.932394019652, -12580.657014925126, -6373.510524452988, -10124.937906853904, -12226.538327519695, -12626.16516663613, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891452415E9, 0.0, 2022-02-11 00:19:49.145
120.0, -9448.127084747206, -11175.224027064327, -10981.613216592457, -17386.86321817198, -2534.799579954097, -1893.773900720346, -5961.880798564052, -6813.951648944813, -17337.57762164803, -14954.300517356458, -20177.590272139343, -12593.464564498016, -6381.6242076902645, -10131.911651123959, -12232.819167711636, -12634.390608595682, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145249E9, 0.0, 2022-02-11 00:19:49.145
122.0, -9434.58192760729, -11166.752715915765, -10971.532579843115, -17384.225712326253, -2521.746161192198, -1892.4774995419384, -5961.880798564052, -6811.090625654534, -17333.57665939053, -14944.599860262855, -20157.138425962738, -12582.467506226005, -6381.31128326789, -10131.62107844604, -12229.555813021161, -12626.433387569594, 0.005, -0.01, 0.494, 192.0, 0.0, 40.0, 127.5, 48.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.6444991891452563E9, 0.0, 2022-02-11 00:19:49.145
124.0, -9452.575081893812, -11164.428134492415, -10981.054422981075, -17383.331642548044, -2534.5760625095445, -1897.4619385554718, -5968.631025389555, -6816.946782701824, -17333.174327990335, -14934.228650835592, -20161.385257409245, -12586.200247550041, -6381.110117567792, -10135.912613381459, -12232.439188055896, -12629.137948648686, 0.005, -0.01, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891452641E9, 0.0, 2022-02-11 00:19:49.145
126.0, -9434.358410162737, -11158.72843965631, -10969.051536208575, -17382.504628003197, -2522.9084519038743, -1885.4143482940613, -5968.608673645101, -6806.530869785652, -17325.552383131075, -14935.636810736278, -20162.99458301003, -12585.172067305097, -6376.103326809804, -10125.787273143205, -12234.294382845686, -12623.393550323672, 0.005, -0.01, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145271E9, 0.0, 2022-02-11 00:19:49.145
128.0, -9442.58385212229, -11165.635128693, -10973.655995566369, -17392.49585777472, -2534.5313590206338, -1894.4444530540054, -5962.685461364444, -6818.332590858054, -17329.62040062194, -14946.455055052646, -20151.058751470897, -12589.083622584776, -6375.544533198421, -10125.67551442093, -12229.04172289869, -12625.271096857918, 0.005, -0.01, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145278E9, 0.0, 2022-02-11 00:19:49.145
130.0, -9442.15916897764, -11165.299852526172, -10978.931007257821, -17385.365651293476, -2534.9336904208294, -1900.4794240569383, -5963.311310209193, -6821.081855426056, -17332.90610705687, -14957.787389491486, -20169.8118650689, -12591.497610985949, -6383.255885035502, -10125.206127787367, -12235.210804368355, -12633.094207417274, 0.005, -0.01, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891452858E9, 0.0, 2022-02-11 00:19:49.145
132.0, -9430.290392671872, -11153.989869831787, -10968.537446086102, -17382.124648347457, -2528.6752019733435, -1896.4114065660724, -5958.371574684569, -6816.633858279451, -17329.70980759976, -14935.614458991822, -20154.36680965028, -12571.783372376369, -6379.210219289091, -10140.785293672716, -12230.494586288285, -12630.121425404719, 0.0045000000000000005, -0.017, 0.741, 192.0, 0.0, 16.0, 127.5, 32.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.644499189145293E9, 0.0, 2022-02-11 00:19:49.145
134.0, -9447.970622536019, -11159.600157690067, -10978.260454924162, -17388.53959900613, -2542.846207958008, -1905.620325281659, -5967.200513744416, -6828.189710162844, -17329.62040062194, -14949.29372659847, -20153.495091616525, -12583.227465537486, -6383.948789113616, -10134.839729647605, -12235.881356702013, -12635.396437096171, 0.0045000000000000005, -0.017, 0.741, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891453E9, 0.0, 2022-02-11 00:19:49.145
136.0, -9429.15045370465, -11149.027782562707, -10968.179818174818, -17382.39286928092, -2530.6421554854105, -1892.4774995419384, -5971.939083568941, -6825.641611294939, -17324.457147652764, -14946.209185863638, -20160.491187631036, -12580.142924802652, -6378.606722188798, -10123.753264397772, -12240.821092226637, -12635.530547562903, 0.0045000000000000005, -0.017, 0.741, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891456232E9, 0.0, 2022-02-11 00:19:49.145
138.0, -9441.510968388435, -11165.389259503992, -10974.974748489232, -17388.137267605933, -2534.687821231821, -1900.3900170791171, -5980.388042973047, -6817.907907713403, -17332.57083089004, -14947.885566697785, -20150.61171658179, -12575.851389867234, -6376.438602976633, -10129.676476678429, -12235.1884526239, -12631.97662019451, 0.0045000000000000005, -0.017, 0.741, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891456356E9, 0.0, 2022-02-11 00:19:49.145
140.0, -9435.878328785699, -11161.20948329085, -10967.352803629972, -17385.231540826742, -2529.2786990736367, -1901.7534734908909, -5968.22869398936, -6822.311201371098, -17330.20154597778, -14955.462808068134, -20168.47076040158, -12592.704605186535, -6378.316149510879, -10138.058380849168, -12241.581051538116, -12637.45279758606, 0.0045000000000000005, -0.017, 0.741, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891456535E9, 0.0, 2022-02-11 00:19:49.145
142.0, -9430.670372327611, -11154.548663443169, -10956.176931402319, -17381.074116358057, -2511.1737860648377, -1888.2977233287959, -5945.206397200393, -6807.179070374856, -17328.48046165472, -14937.357895059336, -20149.583536336846, -12578.824171879789, -6370.135411040236, -10129.140034811502, -12228.773501965226, -12629.942611449076, 0.00425, -0.018500000000000003, 0.8634999999999999, 192.0, 0.0, 16.0, 127.5, 48.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.644499189145661E9, 0.0, 2022-02-11 00:19:49.145
144.0, -9450.026983025908, -11159.041364078685, -10967.97865247472, -17382.929311147847, -2531.491521774712, -1898.2666013558628, -5960.159714240995, -6809.213079120288, -17335.588316391506, -14949.807816720942, -20157.56310910739, -12583.182762048575, -6365.173323771158, -10128.134206311013, -12231.858042700058, -12627.305105603351, 0.00425, -0.018500000000000003, 0.8634999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891456685E9, 0.0, 2022-02-11 00:19:49.145
146.0, -9434.6266310962, -11150.368887230026, -10955.506379068658, -17380.180046579844, -2522.170844336849, -1891.3152088302625, -5956.181103727949, -6802.06052089459, -17330.00038027768, -14944.756322474042, -20158.256013185503, -12584.099183571243, -6376.416251232177, -10131.19639530139, -12232.796815967182, -12629.07089341532, 0.00425, -0.018500000000000003, 0.8634999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891456788E9, 0.0, 2022-02-11 00:19:49.145
148.0, -9440.438084654581, -11161.92473911342, -10965.385850117904, -17387.1537908499, -2527.0211728836507, -1896.4114065660724, -5966.932292810952, -6817.483224568752, -17334.448377424287, -14937.871985181808, -20148.018914224973, -12574.085602055264, -6372.16941978567, -10128.067151077646, -12226.583031008606, -12629.003838181954, 0.00425, -0.018500000000000003, 0.8634999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891457212E9, 0.0, 2022-02-11 00:19:49.145
150.0, -9446.003669023952, -11150.078314552107, -10958.590919803491, -17387.131439105444, -2530.1280653629383, -1900.8594037126786, -5971.536752168746, -6820.076026925568, -17336.460034425265, -14952.333563844391, -20169.007202268505, -12592.212866808519, -6374.941036098127, -10135.845558148094, -12240.307002104164, -12635.68700977409, 0.00425, -0.018500000000000003, 0.8634999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891457288E9, 0.0, 2022-02-11 00:19:49.145
152.0, -9442.762666077931, -11163.288195525194, -10958.523864570125, -17387.131439105444, -2522.774341437142, -1901.7311217464355, -5964.473600920868, -6811.045922165624, -17338.13641525941, -14950.701886499153, -20155.97613525106, -12588.591884206759, -6375.365719242778, -10134.14682556949, -12236.0378189132, -12629.629687026703, 0.007125, -0.019250000000000003, 0.92675, 192.0, 0.0, 40.0, 127.5, 48.0, 15.0, 120.0, 0.0, 0.0, 0.0, 1.644499189145736E9, 0.0, 2022-02-11 00:19:49.145
154.0, -9455.346698206271, -11171.02189910673, -10970.705565298267, -17383.286939059133, -2534.0172688981615, -1913.7563602633907, -5971.6708626354775, -6817.192651890833, -17346.160691518868, -14964.895244228273, -20165.09564698883, -12592.436384253071, -6375.678643665153, -10153.324622312144, -12242.832749227615, -12633.429483584105, 0.007125, -0.019250000000000003, 0.92675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145743E9, 0.0, 2022-02-11 00:19:49.145
156.0, -9443.76849457842, -11162.081201324607, -10966.346975129483, -17383.041069870123, -2531.200949096793, -1904.5921450367148, -5978.354034227614, -6819.360771102998, -17339.164595504357, -14960.603709292855, -20166.52615863397, -12589.128326073685, -6374.091669808826, -10140.561776228164, -12245.85023472908, -12632.848338228267, 0.007125, -0.019250000000000003, 0.92675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891457496E9, 0.0, 2022-02-11 00:19:49.145
158.0, -9449.334078947793, -11167.155047315962, -10969.856199008966, -17389.63483448444, -2538.1970451113043, -1906.8720229711562, -5979.046938305729, -6829.73198053026, -17344.640772895906, -14960.760171504042, -20155.953783506608, -12579.561779446814, -6376.818582632373, -10139.399485516487, -12244.464426572851, -12635.575251051814, 0.007125, -0.019250000000000003, 0.92675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891457565E9, 0.0, 2022-02-11 00:19:49.145
160.0, -9446.450703913059, -11156.426209977415, -10968.984480975208, -17384.896264659914, -2539.2475771007034, -1904.9050694590892, -5985.595999431133, -6830.670753797383, -17343.836110095515, -14966.661032040243, -20172.069391258883, -12594.291579042861, -6384.1499548137135, -10142.640488462506, -12246.833711485115, -12640.157358665152, 0.007125, -0.019250000000000003, 0.92675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891457634E9, 0.0, 2022-02-11 00:19:49.145
162.0, -9440.885119543687, -11155.822712877121, -10957.339222113995, -17386.23736932723, -2527.8034839395864, -1897.908973444578, -5982.198534273927, -6813.906945455903, -17336.72825535873, -14944.465749796123, -20153.69625731662, -12582.199285292541, -6376.483306465543, -10135.890261637005, -12242.653935271972, -12633.02715218391, 0.004562500000000001, -0.017625000000000002, 0.956375, 192.0, 0.0, 8.0, 127.5, 64.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.6444991891457703E9, 0.0, 2022-02-11 00:19:49.145
164.0, -9442.360334677736, -11166.171570559927, -10964.245911150683, -17391.914712418882, -2537.615899755466, -1896.165537377064, -5984.433708719458, -6828.3238206295755, -17337.95760130377, -14952.087694655384, -20159.105379474804, -12590.06709934081, -6376.326844254357, -10134.124473825035, -12244.218557383843, -12637.78807375289, 0.004562500000000001, -0.017625000000000002, 0.956375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145811E9, 0.0, 2022-02-11 00:19:49.145
166.0, -9433.44198864007, -11149.184244773895, -10959.21676864824, -17383.77867743715, -2523.623707726444, -1891.5387262748154, -5957.142228739528, -6808.475471553264, -17329.37453143293, -14948.712581242631, -20160.93822252014, -12590.961169119022, -6369.129582539747, -10135.264412792256, -12242.072789916134, -12634.569422551325, 0.004562500000000001, -0.017625000000000002, 0.956375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458182E9, 0.0, 2022-02-11 00:19:49.145
168.0, -9442.87442480021, -11167.043288593684, -10964.357669872961, -17386.997328638714, -2527.289393817114, -1892.298685586296, -5964.585359643145, -6816.633858279451, -17337.95760130377, -14956.468636568623, -20154.590327094833, -12578.354785246229, -6366.0673935493705, -10133.76684591375, -12232.282725844709, -12628.489748059483, 0.004562500000000001, -0.017625000000000002, 0.956375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145825E9, 0.0, 2022-02-11 00:19:49.145
170.0, -9445.176654479106, -11160.293061768183, -10967.442210607793, -17384.605691981997, -2530.530396763134, -1892.9468861755, -5966.5076096663015, -6808.900154697914, -17332.324961701033, -14958.100313913861, -20169.253071457515, -12585.127363816186, -6370.694204651619, -10132.24692729079, -12240.932850948913, -12635.530547562903, 0.004562500000000001, -0.017625000000000002, 0.956375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458318E9, 0.0, 2022-02-11 00:19:49.145
172.0, -9430.24568918296, -11156.001526832762, -10952.287727867095, -17387.28790131663, -2520.852091413986, -1889.2812000848294, -5964.540656154234, -6812.25291636621, -17337.443511181296, -14960.424895337213, -20156.736094562544, -12587.11666907271, -6366.78264937194, -10130.794063901194, -12233.601478767572, -12630.702570760557, 0.006, -0.02, 0.986, 192.0, 0.0, 24.0, 127.5, 48.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.644499189145839E9, 0.0, 2022-02-11 00:19:49.145
174.0, -9444.617860867722, -11164.271672281227, -10969.967957731242, -17387.936101905838, -2539.3146323340693, -1904.033351425332, -5971.313234724193, -6826.535681073151, -17338.42698793733, -14961.475427326612, -20157.65251608521, -12587.451945239538, -6369.844838362317, -10138.036029104715, -12237.334220091609, -12638.346867364273, 0.006, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145846E9, 0.0, 2022-02-11 00:19:49.145
176.0, -9431.653849083645, -11158.415515233937, -10959.50734132616, -17386.751459449704, -2524.8083501825754, -1888.387130306617, -5959.310347951692, -6799.87004993797, -17335.05187452458, -14952.735895244587, -20167.37552492327, -12593.35280577574, -6369.397803473211, -10133.923308124937, -12240.70933350436, -12635.709361518546, 0.006, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458523E9, 0.0, 2022-02-11 00:19:49.145
178.0, -9434.492520629468, -11151.799398875166, -10962.54717857208, -17393.144058363923, -2525.8588821719745, -1890.0635111407653, -5968.362804456092, -6814.666904767383, -17328.636923865906, -14946.589165519377, -20147.884803758243, -12575.314948000307, -6357.394916700711, -10122.345104497088, -12234.584955523605, -12633.809463239844, 0.006, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458595E9, 0.0, 2022-02-11 00:19:49.145
180.0, -9435.58775610778, -11142.836349348587, -10973.767754288645, -17381.29763380261, -2535.1795596098377, -1895.4055780655835, -5966.820534088675, -6807.670808752872, -17330.872098311436, -14941.761188717031, -20168.157835979204, -12587.720166173001, -6366.939111583128, -10139.086561094113, -12241.156368393466, -12640.760855765446, 0.006, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458693E9, 0.0, 2022-02-11 00:19:49.145
182.0, -9420.813253022821, -11138.656573135446, -10955.21580639074, -17377.184912822835, -2520.9414983918073, -1886.5989907501926, -5959.779734585254, -6802.284038339143, -17325.61943836444, -14943.370514317814, -20150.119978203773, -12569.704660142024, -6368.369623228267, -10131.106988323569, -12236.574260780128, -12630.8813847162, 0.006, -0.022, 0.988, 192.0, 0.0, 24.0, 127.5, 40.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.644499189145876E9, 0.0, 2022-02-11 00:19:49.145
184.0, -9435.25247994095, -11144.535081927192, -10968.112762941451, -17379.48714250173, -2532.720867719754, -1890.8681739411563, -5967.51343816679, -6813.817538478082, -17328.212240721256, -14936.352066558848, -20152.243393927027, -12576.20901777852, -6364.860399348784, -10121.67455216343, -12240.217595126343, -12631.395474838671, 0.006, -0.022, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458828E9, 0.0, 2022-02-11 00:19:49.145
186.0, -9411.984313962974, -11129.559413142135, -10954.522902312625, -17371.44051449782, -2519.131007090927, -1874.3725865331396, -5970.486220179346, -6804.474509295763, -17318.42217664983, -14938.140206115271, -20150.83523402634, -12565.904863584623, -6356.724364367052, -10114.991380571293, -12244.41972308394, -12629.875556215711, 0.006, -0.022, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458893E9, 0.0, 2022-02-11 00:19:49.145
188.0, -9423.584869335278, -11143.305735982149, -10959.060306437053, -17386.77381119416, -2521.5449954921005, -1888.6553512400808, -5958.863313062587, -6813.638724522439, -17311.42608063532, -14933.178118846194, -20130.003408193996, -12555.86893032419, -6347.716611351563, -10106.56477291164, -12233.13209213401, -12628.981486437498, 0.006, -0.022, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891458962E9, 0.0, 2022-02-11 00:19:49.145
190.0, -9431.96677350602, -11143.238680748784, -10969.74444028669, -17387.466715272276, -2527.8258356840415, -1886.621342494648, -5955.219978716372, -6811.716474499282, -17318.824508050027, -14946.902089941752, -20157.741923063033, -12582.48985797046, -6359.7865533574295, -10124.937906853904, -12241.491644560296, -12640.894966232177, 0.006, -0.022, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891459029E9, 0.0, 2022-02-11 00:19:49.145
192.0, -9414.979447719985, -11135.34851495606, -10953.092390667485, -17380.15769483539, -2518.6616204573656, -1884.0508918822877, -5973.4366504474465, -6809.548355287118, -17314.33180741451, -14922.829261163386, -20142.498033344513, -12566.687174640558, -6352.410477687178, -10120.311095751655, -12241.513996304751, -12633.8318149843, 0.002, -0.02, 0.988, 192.0, 0.0, 8.0, 127.5, 48.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.6444991891459095E9, 0.0, 2022-02-11 00:19:49.145
194.0, -9430.804482794343, -11134.119169011017, -10963.284786139106, -17382.191703580822, -2526.663544972366, -1893.1257001311424, -5954.75059208281, -6813.392855333431, -17317.99749350518, -14929.803005433441, -20148.756521792, -12570.330508986774, -6359.0265940459485, -10127.016619088248, -12236.060170657656, -12636.625783041214, 0.002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891459165E9, 0.0, 2022-02-11 00:19:49.145
196.0, -9417.840471010264, -11125.804320073643, -10954.45584707926, -17379.24127331272, -2513.1854430658154, -1883.13447035962, -5950.906092036497, -6823.026457193668, -17313.035406236104, -14940.174214860705, -20152.019876482475, -12571.58220667627, -6354.9138730661725, -10116.488947449798, -12239.792911981693, -12634.748236506968, 0.002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891459231E9, 0.0, 2022-02-11 00:19:49.145
198.0, -9418.712189044021, -11130.565241642624, -10961.630757049414, -17386.43853502733, -2523.5566524930778, -1894.2879908428183, -5957.656318861999, -6808.542526786629, -17311.984874246704, -14939.011924149028, -20137.580649564345, -12563.021488549888, -6351.270538719958, -10112.219764258834, -12236.75307473577, -12635.374085351717, 0.002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64449918914593E9, 0.0, 2022-02-11 00:19:49.145
200.0, -9444.260232956438, -11149.005430818252, -10966.346975129483, -17386.81851468307, -2535.157207865382, -1902.42402582455, -5957.008118272796, -6811.314143099087, -17314.51062137015, -14948.377305075803, -20156.624335840268, -12577.907750357122, -6359.6747946351525, -10125.831976632116, -12244.956164950869, -12640.135006920696, 0.002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891459365E9, 0.0, 2022-02-11 00:19:49.145
202.0, -9432.749084561954, -11148.759561629244, -10958.367402358937, -17384.851561171003, -2526.104751360983, -1886.1519558610864, -5959.980900285352, -6815.024532678668, -17328.458109910265, -14939.48131078259, -20149.136501447738, -12569.212921764009, -6365.150972026703, -10122.546270197186, -12239.99407768179, -12633.36242835074, 0.008, -0.024, 0.986, 192.0, 0.0, 32.0, 127.5, 32.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.6444991891459434E9, 0.0, 2022-02-11 00:19:49.145
204.0, -9456.196064495573, -11163.757582158754, -10965.475257095726, -17388.405488539396, -2537.101809632994, -1897.7748629778462, -5972.676691135966, -6823.898175227425, -17328.927496543827, -14953.67466851171, -20152.5563183494, -12577.706584657024, -6358.467800434566, -10127.687171421907, -12243.033914927712, -12639.039771442387, 0.008, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891459823E9, 0.0, 2022-02-11 00:19:49.145
206.0, -9450.742238848477, -11160.985965846297, -10957.518036069636, -17392.339395563533, -2525.098922860494, -1873.8584964106676, -5953.834170560142, -6797.813689448081, -17330.80504307807, -14950.232499865593, -20163.933356277154, -12582.400450992638, -6366.201504016102, -10121.04870331868, -12246.230214384821, -12634.636477784692, 0.008, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891459892E9, 0.0, 2022-02-11 00:19:49.145
208.0, -9459.705288375055, -11162.438829235893, -10964.7376495287, -17393.68050023085, -2533.0337921421283, -1889.3482553181955, -5966.664071877489, -6813.392855333431, -17339.499871671185, -14950.85834871034, -20156.937260262643, -12580.72407015849, -6363.608701659286, -10121.04870331868, -12238.854138714569, -12632.73657950599, 0.008, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189145996E9, 0.0, 2022-02-11 00:19:49.145
210.0, -9475.26210251595, -11189.327977815627, -10968.626853063925, -17385.745630949215, -2542.555635280089, -1897.5066420443825, -5987.13826979855, -6819.360771102998, -17339.343409459998, -14961.296613370969, -20176.204463983115, -12593.01752960891, -6366.7155941385745, -10140.2935552947, -12254.209787155365, -12638.07864643081, 0.008, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891460028E9, 0.0, 2022-02-11 00:19:49.146
212.0, -9459.370012208225, -11183.538876001701, -10958.099181425474, -17388.561950750583, -2528.4740362732455, -1888.9459239179998, -5977.169391771483, -6815.315105356587, -17343.254964739677, -14953.406447578247, -20164.51450163299, -12594.783317420879, -6371.387108729734, -10138.326601782634, -12244.442074828396, -12637.430445841605, 0.012, -0.018000000000000002, 0.988, 192.0, 0.0, 48.0, 127.5, 56.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.644499189146012E9, 0.0, 2022-02-11 00:19:49.146
214.0, -9474.233922271005, -11172.92179738543, -10966.50343734067, -17384.046898370612, -2540.879254445941, -1896.1208338881534, -5972.27435973577, -6821.640649037439, -17347.211223508268, -14957.206244135648, -20164.536853377445, -12589.418898751605, -6369.598969173309, -10139.265375049756, -12242.631583527516, -12638.458626086549, 0.012, -0.018000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444991891460245E9, 0.0, 2022-02-11 00:19:49.146
216.0, -9467.863675101242, -11176.92275964293, -10957.518036069636, -17380.67178495786, -2528.272870573148, -1886.2413628389077, -5950.615519358578, -6810.688294254339, -17344.216089751255, -14968.069191940927, -20167.04024875644, -12580.947587603045, -6369.107230795292, -10137.209014559867, -12245.336144606608, -12636.849300485766, 0.012, -0.018000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644499189146035E9, 0.0, 2022-02-11 00:19:49.146
