%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
214.0, -11167.222102549327, -10266.69267018946, -6457.284862671479, -13275.4833430628, -9331.94271706852, -6635.718838658195, -9815.053321725527, -7244.893282043134, -9273.649367529079, -11734.241155891557, -10021.404626536922, -9452.351564449258, -7679.299435532026, -11167.289157782694, -11206.762338490766, -16138.160662431797, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098130831E9, 0.0, 2022-02-12 01:01:38.130
216.0, -11183.605931235068, -10266.715021933916, -6466.538484875976, -13274.276348862213, -9329.70754262299, -6638.110475314913, -9823.748150318641, -7241.026430252366, -9284.26644614535, -11753.128379956292, -10019.281210813668, -9458.319480218826, -7684.1497640788275, -11168.965538616842, -11203.186059377917, -16142.072217711475, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098130836E9, 0.0, 2022-02-12 01:01:38.130
216.0, -5663.350899618972, -5162.78358254237, -3229.9164807696916, -6698.437833599786, -4651.889759527417, -3223.4791783665632, -4918.076684245669, -3513.023676040611, -9284.26644614535, -11753.128379956292, -10019.281210813668, -9458.319480218826, -7684.1497640788275, -11168.965538616842, -11203.186059377917, -16142.072217711475, 0.001, 0.121, 0.47600000000000003, 192.0, 0.0, 8.0, 3.5, 72.0, 14.5, 96.0, 0.0, 0.0, 0.0, 1.644588098246147E9, 0.0, 2022-02-12 01:01:38.246
2.0, -11345.81254074723, -10323.823729017226, -6469.421859910711, -13391.801821208219, -9300.113832964164, -6447.18187417768, -9845.630508140386, -7023.990991591334, -9708.770776840542, -12101.055634147602, -10063.761182279728, -9458.744163363477, -7770.382794187402, -11127.39129392997, -11266.597958397622, -16219.118680848918, 0.001, 0.121, 0.47600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098253487E9, 0.0, 2022-02-12 01:01:38.253
4.0, -11364.364488645137, -10347.270708950844, -6466.7396505760735, -13391.69006248594, -9297.275161418338, -6449.75232479004, -9839.774351093096, -7015.944363587423, -9712.816442586953, -12083.643625216917, -10079.966197009826, -9471.216436769539, -7774.696680867277, -11135.34851495606, -11269.101353776618, -16193.72709914769, 0.001, 0.121, 0.47600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098260077E9, 0.0, 2022-02-12 01:01:38.260
6.0, -11357.167226930527, -10364.503903925885, -6462.582226107386, -13401.122498646082, -9297.275161418338, -6448.724144545096, -9838.969688292706, -7017.15135778801, -9731.323686995947, -12113.259686620198, -10074.758240551739, -9471.931692592108, -7775.0096052896515, -11132.44278817687, -11266.75442060881, -16234.49668103417, 0.001, 0.121, 0.47600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098268042E9, 0.0, 2022-02-12 01:01:38.268
8.0, -11381.754145831364, -10366.984947560424, -6474.294540201967, -13386.862085683595, -9289.474402603437, -6439.17994966268, -9838.410894681323, -7014.625610664561, -9709.240163474104, -12091.891418920924, -10073.685356817885, -9472.266968758937, -7765.755983085154, -11130.274668964705, -11265.815647341688, -16193.570636936503, 0.006, 0.24, 0.9500000000000001, 192.0, 0.0, 24.0, 3.5, 64.0, 14.5, 88.0, 0.0, 0.0, 0.0, 1.644588098276031E9, 0.0, 2022-02-12 01:01:38.276
10.0, -11417.516936959855, -10416.315247573286, -6468.170162221213, -13401.07779515717, -9301.097309720197, -6447.092467199858, -9840.243737726658, -7014.469148453373, -9746.724038925653, -12114.35492209851, -10091.253827959756, -9487.220285799538, -7776.618930890433, -11136.130826011995, -11268.006118298306, -16214.402462768849, 0.006, 0.24, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098283302E9, 0.0, 2022-02-12 01:01:38.283
12.0, -11433.78900692332, -10422.461977298497, -6477.982578037093, -13410.08554817266, -9300.40440564208, -6448.545330589453, -9845.027011040094, -7020.034732822744, -9749.070972093461, -12142.942803256847, -10108.844650846082, -9501.994788884496, -7783.078585038017, -11142.679887137401, -11271.13536252205, -16221.510317505637, 0.006, 0.24, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098290655E9, 0.0, 2022-02-12 01:01:38.290
14.0, -11482.739327280442, -10441.550367063328, -6469.332452932889, -13407.60450453812, -9287.59685606919, -6441.213958408112, -9825.4692346417, -7012.032808307745, -9755.016536118572, -12109.72811099626, -10131.19639530139, -9533.93543171113, -7779.167029758339, -11140.221195247317, -11263.647528129522, -16194.352947992438, 0.006, 0.24, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588098298984E9, 0.0, 2022-02-12 01:01:38.298
