%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -10228.515890659797, -9783.000920176617, -5769.499334037225, -13075.479933676712, -8764.633091048372, -5005.427301577009, -8128.4353886169665, -6156.698603236509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587718082267E9, 0.0, 2022-02-12 00:55:18.082
132.0, -10246.732562390873, -9806.202030921226, -5778.931770197364, -13076.463410432747, -8771.182152173777, -5008.645952778573, -8140.997069000849, -6158.799667215308, -9768.114658369383, -13071.523674908123, -7115.007295013344, -5784.475002822281, -5876.787707422699, -8394.063519723835, -11830.19719483819, -16801.5157343764, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587718082272E9, 0.0, 2022-02-12 00:55:18.082
0.0, -5030.841235022693, -4861.169142862456, -2885.6772644135076, -6554.380840585332, -4248.2843098979365, -2438.8658927519195, -4030.0195252918634, -3043.145304101146, -4881.084547172135, -6528.162244339257, -3552.340394537496, -2885.6772644135076, -2934.694640003996, -4195.422434261136, -5913.042236929207, -8377.344414871266, 0.008, 0.23600000000000002, 0.9440000000000001, 192.0, 0.0, 32.0, 3.5, 48.0, 14.5, 64.0, 0.0, 0.0, 0.0, 1.644587718199743E9, 0.0, 2022-02-12 00:55:18.199
2.0, -10072.590121339575, -9714.381064698824, -5775.064918406596, -13102.614951445456, -8487.225590613556, -4875.988349436325, -8060.843713384118, -6082.759032578353, -9612.904144871729, -13105.721843924743, -6946.56454879815, -5791.068767436596, -5652.666765769335, -8269.139619963124, -11748.255699665035, -16742.842405181218, 0.008, 0.23600000000000002, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587718207435E9, 0.0, 2022-02-12 00:55:18.207
4.0, -10040.22479536829, -9682.485125361101, -5761.85503743351, -13107.420576503346, -8493.037044171935, -4880.123422160557, -8060.508437217288, -6087.564657636244, -9607.85265062483, -13077.804515100064, -6933.712295736349, -5795.963799472309, -5634.025410893609, -8266.591521095219, -11747.026353719993, -16760.768504234376, 0.008, 0.23600000000000002, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587718213933E9, 0.0, 2022-02-12 00:55:18.213
6.0, -10060.073144444603, -9709.888364063307, -5773.52264803918, -13102.68200667882, -8494.176983139156, -4885.8678204855705, -8069.627948955053, -6087.765823336342, -9606.109214557317, -13094.076585063529, -6935.343973081586, -5797.550773328635, -5649.649280267869, -8268.044384484814, -11745.551138585943, -16781.197998666525, 0.008, 0.23500000000000001, 0.9450000000000001, 192.0, 0.0, 32.0, 3.5, 40.0, 14.5, 72.0, 0.0, 0.0, 0.0, 1.644587718221972E9, 0.0, 2022-02-12 00:55:18.221
8.0, -10038.41430406741, -9698.198401713182, -5766.213627602295, -13092.422555973835, -8484.521029534464, -4877.597675037107, -8058.742649405319, -6086.15649773556, -9597.727310386575, -13088.242779760692, -6946.341031353597, -5774.774345728677, -5647.861140711444, -8276.381585166644, -11744.23238566308, -16727.956143373984, 0.008, 0.23500000000000001, 0.9450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64458771822988E9, 0.0, 2022-02-12 00:55:18.229
10.0, -10039.777760479185, -9703.719282593642, -5760.3574705550045, -13105.610085202467, -8490.556000537395, -4872.456773812387, -8058.049745327205, -6083.273122700825, -9606.355083746324, -13097.049367076084, -6937.780313227215, -5772.561523027602, -5642.3179080865275, -8260.020108225359, -11737.482158837576, -16787.545894091832, 0.008, 0.23500000000000001, 0.9450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587718237327E9, 0.0, 2022-02-12 00:55:18.237
12.0, -10072.724231806307, -9702.15466048177, -5765.543075268635, -13095.752965897676, -8481.72706147755, -4871.987387178825, -8057.602710438098, -6087.095271002683, -9603.650522667233, -13083.168933769339, -6933.935813180901, -5782.463345821303, -5635.835902194489, -8267.753811806895, -11738.644449549252, -16739.087312112726, 0.008, 0.23500000000000001, 0.9450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587718245196E9, 0.0, 2022-02-12 00:55:18.245
14.0, -10054.306394375133, -9690.464698131645, -5762.704403722812, -13109.208716059771, -8497.529744807453, -4872.210904623378, -8057.043916826716, -6078.825125554219, -9607.919705858196, -13079.369137211936, -6926.872661933025, -5769.186409614851, -5631.20909109224, -8262.747021048906, -11739.493815838554, -16752.721876230466, 0.008, 0.23500000000000001, 0.9450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64458771825178E9, 0.0, 2022-02-12 00:55:18.251
16.0, -10049.120789661501, -9703.965151782651, -5774.349662584026, -13112.092091094506, -8497.797965740916, -4880.0563669271905, -8065.783448908741, -6088.436375670001, -9610.847784381842, -13095.015358330651, -6940.3731155840305, -5781.077537665074, -5628.728047457701, -8264.646919327608, -11748.479217109587, -16783.83550451225, 0.006, 0.23450000000000001, 0.9475, 192.0, 0.0, 16.0, 3.5, 40.0, 14.5, 88.0, 0.0, 0.0, 0.0, 1.644587718266943E9, 0.0, 2022-02-12 00:55:18.266
