%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
128.0, -9997.73412915875, -9937.563233085064, -5733.267156275172, -13456.174845239502, -8235.120264902147, -4317.99940085404, -7830.374876305446, -5734.451798731304, -9506.621599986745, -12486.46676379046, -7279.9184656046, -6138.392524527612, -5631.074980625508, -8616.597487520872, -10852.241319685141, -15664.61660440166, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415591677E9, 0.0, 2022-02-12 01:06:55.591
130.0, -10009.960533375805, -9963.133628741936, -5742.94546162432, -13450.698667847952, -8244.932680718026, -4334.651450473243, -7841.148417132905, -5752.1990838288175, -9495.73630043701, -12503.878772721146, -7278.465602215005, -6133.698658191998, -5630.940870158776, -8625.493481814085, -10848.150950449819, -15665.108342779678, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415591681E9, 0.0, 2022-02-12 01:06:55.591
0.0, -4924.4916349043415, -4704.729283419762, -2703.8234715251297, -6406.166423102191, -3980.555114812269, -2207.9723725285976, -4008.4277401480367, -2911.1135496036472, -4753.187865398868, -6248.340755503268, -3652.6773753973694, -3085.8371360107826, -2828.4567986079214, -4327.945927136651, -5426.847091537367, -7821.612992478967, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 16.0, 3.5, 40.0, 14.5, 88.0, 0.0, 0.0, 0.0, 1.644588415675933E9, 0.0, 2022-02-12 01:06:55.675
2.0, -9868.809267140541, -9404.496479570447, -5408.339847128374, -12810.231782225585, -7967.122848883016, -4419.856300336874, -8018.353047174579, -5826.518634142713, -7764.571340629022, -10866.85936055891, -7647.805827594499, -6788.336549799032, -5665.071983942031, -8452.423924496643, -10208.578134605663, -14987.515209617044, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415682783E9, 0.0, 2022-02-12 01:06:55.682
4.0, -9880.678043446309, -9383.910522927108, -5413.681914053192, -12801.268732699005, -7958.182151100893, -4419.297506725491, -8025.438550166911, -5837.873320326009, -7755.474180635712, -10854.923529019778, -7654.846627097921, -6789.856468421993, -5659.193475150285, -8462.90689264618, -10211.707378829406, -14955.328697601402, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415689605E9, 0.0, 2022-02-12 01:06:55.689
6.0, -9863.668365915819, -9371.997043132431, -5404.383588359784, -12813.137509004773, -7960.953767413351, -4418.11286426936, -8014.77676806173, -5826.205709720339, -7761.307985938548, -10849.268537672584, -7650.733906118144, -6794.975017902258, -5657.7853152496, -8456.737811176517, -10217.384721921055, -14979.96031999115, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415697491E9, 0.0, 2022-02-12 01:06:55.697
8.0, -9868.33988050698, -9391.532467786368, -5409.882117495789, -12806.655503112735, -7949.509674252234, -4419.833948592419, -8009.9264395149285, -5811.744131057755, -7758.670480092822, -10857.851607543422, -7655.271310242571, -6793.633913234939, -5662.12155367393, -8458.01186061047, -10203.2584194253, -14980.25089266907, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 16.0, 3.5, 40.0, 14.5, 88.0, 0.0, 0.0, 0.0, 1.644588415705422E9, 0.0, 2022-02-12 01:06:55.705
10.0, -9849.787932609073, -9404.541183059357, -5405.031788948988, -12807.549572890946, -7946.603947473043, -4415.028323534528, -8014.4414918949005, -5812.973477002797, -7757.128209725405, -10835.633973554848, -7652.902025330309, -6798.238372592732, -5657.852370482966, -8466.393764781209, -10207.348788660622, -14953.227633622604, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415712554E9, 0.0, 2022-02-12 01:06:55.712
12.0, -9861.388487981378, -9415.29237214236, -5407.222259905608, -12824.49219518807, -7965.267654093225, -4423.119655027349, -8016.453148895878, -5819.321372428104, -7766.113610996439, -10877.34232870845, -7657.193560265728, -6792.158698100889, -5664.960225219754, -8456.983680365525, -10209.673370083972, -14993.706642831165, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415720074E9, 0.0, 2022-02-12 01:06:55.720
14.0, -9908.01422691515, -9417.795767521355, -5410.955001229644, -12824.022808554508, -7951.521331253211, -4425.913623084262, -8018.710675085864, -5822.092988740563, -7758.066982992528, -10866.926415792277, -7662.42386846827, -6804.094529640023, -5665.898998486877, -8471.15468635019, -10214.724864330872, -14963.174159905215, 0.004, 0.234, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588415727949E9, 0.0, 2022-02-12 01:06:55.727
