%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
230.0, -8538.344030182843, -7651.829141596454, -5141.281204376364, -11711.665893991696, -7197.954618686988, -2936.5498347937864, -7336.624841287714, -4337.311308063425, -7929.326049009092, -10308.825708487715, -6788.984750388236, -4850.283843312722, -5399.756777257536, -7402.94246708661, -8922.48111039175, -13080.576131412523, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588569401488E9, 0.0, 2022-02-12 01:09:29.401
232.0, -8529.671553334183, -7666.983624337152, -5131.401733327119, -11718.438472561655, -7199.563944287771, -2937.7344772499177, -7326.655963260647, -4331.924537649696, -7927.269688519203, -10314.346589368175, -6786.883686409436, -4859.425706794943, -5395.577001044393, -7412.9560486025875, -8927.107921493998, -13065.175779482815, 0.008, 0.24, 0.9480000000000001, 192.0, 0.0, 32.0, 3.5, 64.0, 14.5, 80.0, 0.0, 0.0, 0.0, 1.644588569401493E9, 0.0, 2022-02-12 01:09:29.401
0.0, -3411.8820323803466, -3308.9969526525683, -2036.6015477897583, -5041.346554916687, -3168.9632736400695, -1368.8878856763704, -3269.166144033211, -1967.6017126562253, -3973.35785309766, -5164.415259887607, -3394.7605961275813, -2428.271165880104, -2705.902183759473, -3707.3273905905953, -4465.185638092236, -6557.9571196981815, 0.01, 0.23800000000000002, 0.9440000000000001, 192.0, 0.0, 40.0, 3.5, 56.0, 14.5, 64.0, 0.0, 0.0, 0.0, 1.644588569514844E9, 0.0, 2022-02-12 01:09:29.514
2.0, -6802.351093572509, -6623.805358863517, -4068.6209879661787, -10069.259711415734, -6317.7652737814515, -2726.0411055137047, -6525.1447588377905, -3922.977021095398, -5681.947551005787, -9181.157848973018, -5503.737092463624, -4452.936882130728, -4408.30044845348, -7194.110118640676, -7390.7160628695565, -11254.75153383631, 0.01, 0.23800000000000002, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588569522516E9, 0.0, 2022-02-12 01:09:29.522
4.0, -6771.058651335079, -6612.338913957944, -4047.4315342225477, -10071.070202716613, -6317.094721447793, -2723.068323501149, -6514.259459288056, -3920.6300879275905, -5681.813440539056, -9186.231694964374, -5490.393101023806, -4431.278041753536, -4397.035169248005, -7179.201505088986, -7378.55671388587, -11277.885589347552, 0.01, 0.23800000000000002, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588569528951E9, 0.0, 2022-02-12 01:09:29.528
6.0, -6794.885610924436, -6593.719910826673, -4052.1477523026174, -10059.80492351114, -6304.667151530642, -2721.749570578286, -6512.985409854104, -3918.819596626711, -5668.983539221709, -9192.244314222851, -5485.363958521361, -4423.432579449723, -4388.094471465883, -7175.558170742771, -7368.230207947518, -11269.950720065919, 0.01, 0.23800000000000002, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64458856953702E9, 0.0, 2022-02-12 01:09:29.537
8.0, -6770.365747256965, -6581.694672309718, -4038.0214498068635, -10056.362754865022, -6290.272628101424, -2708.5620413496545, -6500.557839936953, -3909.878898844588, -5655.706603015256, -9161.220092918884, -5480.357167763373, -4429.534605686022, -4356.24323561707, -7175.84874342069, -7360.183579943608, -11236.333696405138, 0.012, 0.23600000000000002, 0.9400000000000001, 192.0, 0.0, 48.0, 3.5, 48.0, 14.5, 48.0, 0.0, 0.0, 0.0, 1.644588569544986E9, 0.0, 2022-02-12 01:09:29.544
10.0, -6782.972131129758, -6575.749108284606, -4034.6239846496564, -10061.257786900735, -6290.272628101424, -2708.8302622831184, -6501.8989446042715, -3913.254012257339, -5659.685213528302, -9168.05972672221, -5473.338720004406, -4431.121579542349, -4380.651340562265, -7161.677737436025, -7353.411001373649, -11278.243217258838, 0.012, 0.23600000000000002, 0.9400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588569552324E9, 0.0, 2022-02-12 01:09:29.552
12.0, -6766.118915810456, -6573.625692561352, -4030.8912433256205, -10042.907004702927, -6272.011252881438, -2695.329808632113, -6492.399453210766, -3901.519346418303, -5635.120646371919, -9150.37949685806, -5457.468981441139, -4427.2547277515805, -4373.409375358746, -7163.555283970271, -7343.4644750910375, -11220.93334447543, 0.012, 0.23600000000000002, 0.9400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588569559364E9, 0.0, 2022-02-12 01:09:29.559
14.0, -6751.09854353649, -6574.497410595109, -4023.4928159109136, -10045.544510548652, -6272.793563937374, -2693.8322417536074, -6483.078775772903, -3885.493145643848, -5633.690134726779, -9150.133627669053, -5446.002536535566, -4423.477282938634, -4366.457982833145, -7163.599987459182, -7335.8872337206885, -11242.592184852623, 0.012, 0.23600000000000002, 0.9400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588569573912E9, 0.0, 2022-02-12 01:09:29.573
