%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -9697.39373891279, -8922.726979580759, -5996.9730373588845, -13450.721019592407, -8320.280411276866, -3838.353316587605, -8146.13797022557, -5792.298113381638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293361732E9, 0.0, 2022-02-12 01:04:53.361
120.0, -9699.763023825053, -8925.43154065985, -6002.739787428354, -13444.484882889377, -8319.140472309646, -3840.8567119665995, -8149.4236766605, -5805.977380988286, -10178.000948190804, -12213.350798291063, -6940.239005117298, -5530.402723598805, -5414.486576853583, -8321.129777566168, -10798.775946948046, -15789.205227995542, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293361736E9, 0.0, 2022-02-12 01:04:53.361
0.0, -4774.511429609231, -4439.436428479723, -2940.3272796067336, -6751.702040636783, -3965.8923704495874, -1835.9052343255562, -3919.8924803605655, -2828.926185241483, -5088.888715373125, -6104.887259589107, -3460.675890526282, -2757.847637873607, -2703.644657569487, -4164.39821295717, -5399.01916969051, -7910.103548777527, 0.005, 0.116, 0.47800000000000004, 192.0, 0.0, 40.0, 3.5, 32.0, 14.5, 112.0, 0.0, 0.0, 0.0, 1.644588293489989E9, 0.0, 2022-02-12 01:04:53.489
2.0, -9544.977193472052, -8861.37144105094, -5878.911123145953, -13514.24467733439, -7934.623412444999, -3666.4460499818388, -7831.69362922831, -5654.87958847041, -10186.91929422847, -12413.175393721509, -6678.790650223572, -5377.606198502326, -4960.477943477385, -8164.220531489913, -10721.327152410408, -15867.481037078029, 0.005, 0.116, 0.47800000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293496312E9, 0.0, 2022-02-12 01:04:53.496
4.0, -9539.165739913671, -8871.988519667211, -5886.488364516302, -13505.952180141472, -7921.771159383197, -3664.72496565878, -7830.21841409426, -5643.21197786474, -10174.022337677758, -12402.424204638506, -6676.957807178236, -5397.54395455646, -4947.201007270934, -8170.724889126407, -10718.197908186665, -15836.300353562876, 0.005, 0.116, 0.47800000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293502432E9, 0.0, 2022-02-12 01:04:53.502
6.0, -9544.530158582946, -8882.47148781675, -5884.476707515324, -13515.854002935172, -7928.543737953155, -3671.1399163174533, -7822.283544812625, -5645.648318010369, -10176.503381312297, -12388.700233542948, -6688.759528250638, -5403.556573814938, -4952.476018962386, -8172.602435660653, -10721.081283221398, -15847.498577534983, 0.005, 0.116, 0.47800000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293509704E9, 0.0, 2022-02-12 01:04:53.509
8.0, -9569.117077483783, -8888.797031497603, -5900.212335611861, -13512.612999989153, -7932.768217655208, -3673.1068698295203, -7834.107617629483, -5651.482123313203, -10180.124363914058, -12413.845946055168, -6691.486441074186, -5387.776242229491, -4957.5945684426515, -8162.924130311505, -10723.472919878117, -15862.250728875486, 0.008, 0.23, 0.9460000000000001, 192.0, 0.0, 32.0, 3.5, 24.0, 14.5, 72.0, 0.0, 0.0, 0.0, 1.644588293518361E9, 0.0, 2022-02-12 01:04:53.518
10.0, -9568.692394339132, -8887.612389041471, -5885.728405204822, -13507.896781909083, -7925.302735007136, -3667.563637204604, -7827.647963481899, -5640.529768530103, -10168.166180630467, -12422.116091503633, -6679.640016512873, -5390.100823652843, -4942.261271746311, -8172.356566471645, -10727.272716435518, -15838.021437885935, 0.008, 0.23, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293524716E9, 0.0, 2022-02-12 01:04:53.524
12.0, -9561.048097735416, -8884.237275628719, -5890.154050606972, -13522.291305338302, -7935.405723500935, -3668.01067209371, -7826.508024514678, -5641.289727841584, -10189.713262285384, -12423.144271748575, -6676.555475778041, -5402.170765658709, -4964.188333056967, -8158.587891887176, -10726.222184446118, -15869.179769656632, 0.008, 0.23, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293532466E9, 0.0, 2022-02-12 01:04:53.532
14.0, -9571.732231585054, -8888.28294137513, -5894.825565198132, -13503.359377784656, -7921.122958793993, -3665.172000547886, -7822.708227957276, -5639.367477818427, -10189.40033786301, -12430.676809630015, -6692.782842252594, -5401.455509836139, -4969.038661603769, -8167.61799664712, -10719.561364598438, -15840.591888498295, 0.008, 0.23, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644588293540196E9, 0.0, 2022-02-12 01:04:53.540
