%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -8776.457163865229, -10592.446993881107, -10329.836348275703, -16398.178505680386, -2196.6400380897567, -1637.5558540291613, -4733.3171645781, -5853.608948422546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, -0.014, 0.493, 192.0, 0.0, 40.0, 127.5, 16.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.6444986894950867E9, 0.0, 2022-02-11 00:11:29.495
84.0, -8764.946015470745, -10588.691900812615, -10321.90147899407, -16401.195991181852, -2181.9772937270754, -1629.4868742807955, -4727.349248808533, -5840.48847442728, -17128.320590057443, -15696.646654206117, -20130.249277383005, -11840.747218221095, -6495.2828282455, -10886.283026490573, -10591.262351424975, -11256.696135603921, 0.005, -0.014, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894950945E9, 0.0, 2022-02-11 00:11:29.495
86.0, -8782.469783123706, -10596.850287538802, -10338.531176868819, -16398.714947547312, -2194.9413055111536, -1640.9086156974574, -4738.189844869357, -5857.006413579752, -17139.094130884903, -15703.419232776074, -20138.832347253843, -11843.183558366723, -6487.504421175054, -10907.15955581183, -10590.681206069137, -11260.205359483405, 0.005, -0.014, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951017E9, 0.0, 2022-02-11 00:11:29.495
88.0, -8773.238512663665, -10593.519877614961, -10332.429150632519, -16389.729546276278, -2192.6837793211675, -1628.4810457803067, -4727.46100753081, -5843.3047942286485, -17138.669447740253, -15700.625264719161, -20150.298792159414, -11850.20200612569, -6480.3295112049, -10900.565791197514, -10593.363415403774, -11254.483312902847, 0.005, -0.014, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951084E9, 0.0, 2022-02-11 00:11:29.495
90.0, -8775.607797575927, -10595.509182871483, -10327.802339530272, -16395.00455796773, -2197.2882386789606, -1635.8794731950134, -4734.6582692454185, -5854.123038545017, -17140.994029163605, -15696.892523395125, -20134.22788789605, -11837.729732719628, -6494.589924167386, -10907.986570356676, -10592.37993864774, -11253.857464058097, 0.005, -0.014, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951153E9, 0.0, 2022-02-11 00:11:29.495
92.0, -8782.469783123706, -10596.447956138607, -10329.47872036442, -16395.920979490398, -2197.377645656782, -1643.1214383985327, -4741.184978626368, -5856.604082179557, -17134.824947693938, -15707.174325844566, -20141.693370544122, -11845.217567112157, -6502.591848682386, -10902.175116798297, -10594.682168326637, -11262.306423462203, 0.006500000000000001, -0.018, 0.7404999999999999, 192.0, 0.0, 32.0, 127.5, 40.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.644498689495122E9, 0.0, 2022-02-11 00:11:29.495
94.0, -8766.175361415788, -10585.629711822237, -10321.052112704769, -16389.8189532541, -2181.7537762825223, -1630.313888825642, -4727.952745908827, -5845.24939599626, -17135.87547968334, -15698.032462362346, -20131.858602983786, -11838.601450753386, -6490.812479354439, -10910.489965735671, -10588.960121746079, -11258.528978649258, 0.006500000000000001, -0.018, 0.7404999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951289E9, 0.0, 2022-02-11 00:11:29.495
96.0, -8785.64373083636, -10594.033967737434, -10335.13371171161, -16398.80435452513, -2191.923820009687, -1637.019412162234, -4729.740885465251, -5855.128867045506, -17138.043598895503, -15696.512543739385, -20136.753635019497, -11840.747218221095, -6467.589016865375, -10898.755299896635, -10581.0476042089, -11256.539673392734, 0.006500000000000001, -0.018, 0.7404999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951355E9, 0.0, 2022-02-11 00:11:29.495
98.0, -8776.07718420949, -10590.86002002478, -10333.479682621919, -16400.391328381458, -2185.0394827174523, -1627.698734724371, -4730.612603499008, -5845.696430885367, -17140.837566952418, -15702.413404275585, -20149.717646803576, -11848.726790991639, -6473.065194256926, -10878.72813686468, -10587.082575211833, -11258.707792604899, 0.006500000000000001, -0.018, 0.7404999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951437E9, 0.0, 2022-02-11 00:11:29.495
100.0, -8778.625283077394, -10592.245828181009, -10335.692505322993, -16393.52934283368, -2186.358235640316, -1634.113685383044, -4730.299679076634, -5852.424305966414, -17142.20102336419, -15704.447413021018, -20136.753635019497, -11836.098055374392, -6503.821194627428, -10911.92047738081, -10581.740508287014, -11255.913824547986, 0.006500000000000001, -0.018, 0.7404999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444986894951503E9, 0.0, 2022-02-11 00:11:29.495
