%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -9620.168461819705, -11541.367952986713, -6007.098377597139, -13793.708538259094, 112.3622193768286, -1011.3493813692787, -1716.3234014896634, -2891.28755227179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164015942E9, 0.0, 2022-02-10 23:51:56.401
84.0, -9636.082903871884, -11543.826644876795, -6017.737807957865, -13796.100174915813, 103.13094891678679, -1011.9081749806613, -1719.8773288580574, -2894.014465095337, -20613.091661106548, -16707.012558819362, -22305.878675684773, -12614.430500797094, -7058.055050141222, -11655.78653285343, -4907.079625973657, -8472.316977061866, 0.004, -0.028, 0.99, 192.0, 0.0, 16.0, 127.5, 16.0, 15.0, 120.0, 0.0, 0.0, 0.0, 1.644497516401602E9, 0.0, 2022-02-10 23:51:56.401
86.0, -9618.536784474467, -11521.407845188123, -6009.691179953955, -13794.021462681469, 116.00555372304366, -1003.8615469767508, -1714.401151466507, -2889.6111714376416, -20615.058614618614, -16701.424622705534, -22295.216893579593, -12610.138965861675, -7056.512779773806, -11651.092666517814, -4903.860974772093, -8468.606587482285, 0.004, -0.028, 0.99, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164016087E9, 0.0, 2022-02-10 23:51:56.401
88.0, -9632.126645103293, -11533.790711616364, -6018.47541552489, -13796.122526660267, 104.1144256728203, -1012.7798930144183, -1714.8034828667026, -2893.4333197394994, -20613.65045471793, -16696.50723892537, -22305.096364628836, -12611.815346695823, -7053.472942527884, -11658.02170729896, -4901.692855559928, -8471.132334605734, 0.004, -0.028, 0.99, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164016156E9, 0.0, 2022-02-10 23:51:56.401
90.0, -9619.184985063672, -11515.216411974003, -6015.994371890351, -13797.888314472237, 107.57894606339289, -1014.1657011706474, -1710.1990235089092, -2892.2933807722784, -20610.543562238643, -16701.15640177207, -22304.22464659508, -12617.582096765293, -7065.073497900188, -11650.712686862074, -4907.794881796227, -8472.29462531741, 0.004, -0.028, 0.99, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644497516401622E9, 0.0, 2022-02-10 23:51:56.401
92.0, -9628.863290412819, -11540.630345419688, -6012.976886388885, -13806.06905294288, 116.31847814541796, -1007.9072127231614, -1725.7334859053476, -2890.95227610496, -20612.711681450808, -16702.430451206023, -22291.998242378027, -12612.865878685223, -7061.139590876054, -11653.551358407898, -4903.3021811607105, -8470.484134016531, 0.004, -0.028, 0.99, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164016287E9, 0.0, 2022-02-10 23:51:56.401
94.0, -9636.61934573881, -11540.630345419688, -6021.4481975374465, -13796.457802827097, 116.54199558997102, -1018.8819192507171, -1716.43516021194, -2890.1699650490245, -20619.640722231954, -16709.538305942813, -22312.94182693265, -12623.505309045948, -7061.5866257651605, -11665.598948669309, -4907.347846907121, -8473.3004538179, 0.002, -0.02, 0.984, 192.0, 0.0, 8.0, 127.5, 48.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.6444975164016352E9, 0.0, 2022-02-10 23:51:56.401
96.0, -9622.984781621073, -11538.864557607718, -6015.8155579347085, -13800.21289589559, 131.13768471928654, -1003.1239394097257, -1707.181538007443, -2882.3021510007566, -20617.137326852957, -16692.506276667867, -22301.363623304802, -12616.576268264804, -7070.124992147088, -11683.346233766822, -4899.167108436479, -8467.421945026153, 0.002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164016418E9, 0.0, 2022-02-10 23:51:56.401
98.0, -9637.669877728209, -11532.740179626964, -6026.85731969563, -13808.550096577419, 109.07651294189847, -1020.9606314850607, -1728.9744888513671, -2900.0717878427254, -20620.780661199173, -16704.531515184823, -22307.286835585455, -12625.896945702667, -7062.435992054462, -11672.483285961544, -4902.676332315962, -8472.67460497315, 0.002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164016483E9, 0.0, 2022-02-10 23:51:56.401
100.0, -9620.414331008713, -11525.56526965681, -6016.799034690743, -13811.366416378787, 121.30291715895143, -1010.5894220577982, -1735.657660443504, -2897.344875019178, -20615.12566985198, -16707.146669286092, -22318.32859734638, -12636.31285861884, -7062.771268221291, -11673.26559701748, -4908.241916685333, -8476.876732930748, 0.002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444975164016547E9, 0.0, 2022-02-10 23:51:56.401
