%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -4334.785560939975, -7196.971141930955, -9642.475502786101, -20821.58873338565, -133.12698997580887, -918.1426069906482, -1131.7135252611072, 268.9138375417993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444972556489491E9, 0.0, 2022-02-10 23:47:35.648
226.0, -4365.496857821567, -7218.719389285969, -9648.53282553349, -20831.35644571262, -145.77807733751266, -926.1668832501034, -1150.0196039700036, 257.827372291967, -25015.692414723926, -12432.487300930894, -21868.164464016496, -13405.101109159126, -3728.7180100343244, -8408.94978153107, -6316.066541202848, -15550.2203762794, 0.008, -0.024, 0.994, 192.0, 0.0, 32.0, 127.5, 32.0, 15.5, 8.0, 0.0, 0.0, 0.0, 1.644497255648958E9, 0.0, 2022-02-10 23:47:35.648
228.0, -4375.890418993285, -7239.886491285145, -9646.007078410039, -20824.762681098306, -149.33200470590648, -932.3806682086788, -1143.0458596999479, 254.38520364584969, -25029.86342070859, -12441.964440579944, -21888.303385770727, -13436.974696752393, -3755.8083243141564, -8452.535683218919, -6330.6175268432535, -15565.821893909204, 0.008, -0.024, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444972556489654E9, 0.0, 2022-02-10 23:47:35.648
230.0, -4344.799142455953, -7210.873926982156, -9644.91184293173, -20817.63247461706, -120.54295784747099, -909.4701301419891, -1120.9176326891939, 270.6125701204026, -25011.222065832862, -12419.70210310246, -21861.816568591188, -13405.36933009259, -3749.6168911000364, -8428.328743973821, -6314.703084791075, -15546.889966355558, 0.008, -0.024, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644497255648985E9, 0.0, 2022-02-10 23:47:35.648
232.0, -4357.919616451218, -7203.9001827121, -9651.460904057134, -20818.660654862008, -141.1065627463535, -923.1270460041817, -1140.8330369988726, 255.50279086861502, -25012.42906003345, -12429.827443340713, -21865.57166165968, -13411.381949351067, -3744.565396853137, -8429.111055029756, -6318.0558464593705, -15551.337963502165, 0.008, -0.024, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644497255648991E9, 0.0, 2022-02-10 23:47:35.648
234.0, -4322.939136378663, -7168.874999150634, -9645.381229565292, -20817.45366066142, -118.62070782431458, -899.6577143261093, -1127.6455077702412, 278.1674597462964, -25007.28815880873, -12429.089835773688, -21877.84276936564, -13420.412054111011, -3746.1300189650083, -8426.182976506112, -6323.286154661912, -15549.482768712374, 0.008, -0.024, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644497255648998E9, 0.0, 2022-02-10 23:47:35.648
236.0, -4345.536750022978, -7206.291819368818, -9658.05466867145, -20823.734500853363, -130.6906498301804, -915.2592319559136, -1141.525941076987, 274.16649748879644, -24997.18517031493, -12405.620504095616, -21843.89046953803, -13397.076832899671, -3733.143655436475, -8400.210249449045, -6307.282305631913, -15536.764626117305, 0.006, -0.022, 0.996, 192.0, 0.0, 24.0, 127.5, 40.0, 15.5, 16.0, 0.0, 0.0, 0.0, 1.6444972556490045E9, 0.0, 2022-02-10 23:47:35.649
238.0, -4354.633910016288, -7223.9049939996, -9657.831151226897, -20823.734500853363, -127.8743300288117, -916.1533017341259, -1131.8476357278391, 273.27242771058417, -25019.20163860341, -12435.661248643548, -21894.42776375148, -13433.286658917268, -3741.5479113516703, -8422.204365993068, -6326.370695396745, -15548.164015789513, 0.006, -0.022, 0.996, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444972556490111E9, 0.0, 2022-02-10 23:47:35.649
240.0, -4341.893415676763, -7216.774787518358, -9658.702869260655, -20833.74808236934, -113.09982694385374, -901.1999846935255, -1128.360763592811, 277.4522039237266, -25005.41061227448, -12417.93631529049, -21864.766998859286, -13410.934914461961, -3743.7830857972012, -8396.343397658276, -6311.193860911591, -15539.782111618772, 0.006, -0.022, 0.996, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444972556490176E9, 0.0, 2022-02-10 23:47:35.649
242.0, -4361.831171730897, -7215.925421229055, -9655.19364538117, -20839.78305337227, -135.0939434878759, -931.5313019193771, -1147.0021184685372, 253.71465131219045, -25012.071432122164, -12425.401797938563, -21880.435571722457, -13435.924164762995, -3751.69560333438, -8409.933258287103, -6313.876070246229, -15553.193158291955, 0.006, -0.022, 0.996, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444972556490245E9, 0.0, 2022-02-10 23:47:35.649
