%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -12287.62564511605, -12070.277282032643, -8135.498539864843, -13179.549655860623, -11794.81438336544, -8450.05463958438, -11074.842342715543, -8554.92902456868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246783747E9, 0.0, 2022-02-12 00:47:26.783
128.0, -12279.400203156496, -12029.641810612895, -8111.157490153014, -13181.538961117145, -11782.073889025914, -8438.990526079002, -11058.793790196632, -8546.033030275468, -13287.039194946194, -15256.40669541439, -10148.966032143358, -8811.03531253759, -9303.377187654638, -13076.821038344031, -13220.632162169477, -17613.688720904436, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246783752E9, 0.0, 2022-02-12 00:47:26.783
130.0, -12283.691738091915, -12055.815703370059, -8124.970868226394, -13193.22892346727, -11791.640435652786, -8440.801017379883, -11076.071688660586, -8544.200187230133, -13296.806907273163, -15294.203495288313, -10137.231366304322, -8793.600951862449, -9294.771766039345, -13051.742381065176, -13218.553449935132, -17671.0209454323, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246783755E9, 0.0, 2022-02-12 00:47:26.783
0.0, -4532.397333669345, -4285.678778371665, -3291.584943721884, -4968.725737181394, -4450.388783262823, -2850.5850256186754, -4189.16394581365, -3048.4873710259644, -6645.0618678405135, -7644.363658948381, -5079.277465257343, -4405.908811796762, -4637.674050053841, -6524.608316970864, -6610.059036023502, -8805.514431657128, 0.004, 0.234, 0.9460000000000001, 192.0, 0.0, 16.0, 3.5, 40.0, 14.5, 72.0, 0.0, 0.0, 0.0, 1.644587246871658E9, 0.0, 2022-02-12 00:47:26.871
2.0, -9048.902577030967, -8551.93389081167, -6579.280683908544, -9956.651622849897, -8916.133214966443, -5702.4217489268485, -8377.903208482649, -6100.215744997949, -9169.803162789722, -11075.28937760465, -7236.913709272589, -5901.21816411235, -6592.06588173698, -10156.520921769254, -9714.314009465457, -13844.424646428186, 0.004, 0.234, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246877971E9, 0.0, 2022-02-12 00:47:26.877
4.0, -9055.608100367559, -8575.514981212018, -6590.054224736003, -9962.016041519171, -8930.95242154031, -5713.329400221039, -8400.456118638054, -6111.101044547683, -9181.470773395393, -11096.456479603825, -7234.834997038245, -5886.980102894318, -6592.289399181534, -10160.454828793387, -9726.763931127063, -13907.61302800334, 0.004, 0.234, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246884666E9, 0.0, 2022-02-12 00:47:26.884
6.0, -9084.151278036987, -8600.615990235328, -6585.673282822762, -9963.11127699748, -8919.374217912462, -5717.643286900912, -8390.129612699702, -6121.025219085839, -9177.358052415617, -11105.553639597136, -7243.865101798189, -5897.865402444053, -6602.124166741868, -10174.245855122312, -9733.804730630485, -13847.486835418564, 0.004, 0.234, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246892455E9, 0.0, 2022-02-12 00:47:26.892
8.0, -9086.878190860532, -8616.351618331864, -6576.39730887381, -9991.140364544435, -8936.763875098692, -5732.663659174879, -8389.034377221391, -6121.360495252668, -9209.835137109178, -11142.590480159579, -7239.752380818413, -5906.850803715087, -6620.676114639773, -10173.999985933302, -9733.558861441477, -13921.716978754637, 0.002, 0.23800000000000002, 0.9540000000000001, 192.0, 0.0, 8.0, 3.5, 56.0, 14.5, 104.0, 0.0, 0.0, 0.0, 1.644587246900568E9, 0.0, 2022-02-12 00:47:26.900
10.0, -9087.727557149836, -8614.161147375244, -6580.912361253782, -9987.139402286935, -8933.925203552866, -5738.318650522072, -8405.507612884952, -6131.172911068548, -9199.508631170826, -11154.056925065152, -7251.308232701806, -5928.5319958367345, -6623.760655374605, -10198.944532745425, -9738.92328011075, -13897.621798231818, 0.002, 0.23800000000000002, 0.9540000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246907407E9, 0.0, 2022-02-12 00:47:26.907
12.0, -9082.474897202837, -8604.84046993738, -6574.497410595109, -9997.756480903206, -8940.988354800744, -5731.367257996471, -8409.128595486713, -6124.847367387697, -9196.446442180448, -11140.06473303613, -7254.303366458817, -5944.111161722084, -6608.226192978167, -10201.53733510224, -9743.68420167973, -13889.798687672459, 0.002, 0.23800000000000002, 0.9540000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246915265E9, 0.0, 2022-02-12 00:47:26.915
14.0, -9093.56136245267, -8638.90452848727, -6586.992035745626, -10009.73701593125, -8946.844511848034, -5740.218548800773, -8415.185918234101, -6135.240928559414, -9209.410453964527, -11177.481553254314, -7257.901997316122, -5943.977051255352, -6621.726646629173, -10193.49070709833, -9752.110809339381, -13951.757723302571, 0.002, 0.23800000000000002, 0.9540000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.644587246923208E9, 0.0, 2022-02-12 00:47:26.923
16.0, -9076.954016322377, -8612.685932241195, -6581.806431031994, -9994.716643657284, -8937.143854754431, -5729.623821928957, -8415.007104278458, -6145.768600197864, -9187.43868916496, -11147.038477306185, -7265.747459619935, -5953.878874049053, -6622.97834431867, -10203.169012447479, -9755.083591351939, -13884.0766410919, 0.005, 0.239, 0.9530000000000001, 192.0, 0.0, 32.0, 3.5, 64.0, 14.5, 96.0, 0.0, 0.0, 0.0, 1.644587246937295E9, 0.0, 2022-02-12 00:47:26.937
