%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
2.0, -7963.4348110478895, -11125.334933440083, -5973.995444058829, -11712.247039347534, -1686.4167674084626, -2316.98183023713, -1413.8595955204482, -2494.678198656821, -15865.111752165765, -13065.175779482815, -20564.141340749426, -11465.707298005498, -7571.809896446454, -11639.335648934324, -4684.1209750319695, -5466.230865267618, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444978815760555E9, 0.0, 2022-02-10 23:58:01.576
4.0, -7926.353266996535, -11101.239752917261, -5949.050897246707, -11693.829201916362, -1660.9804822183232, -2290.0926816573956, -1404.4271593603087, -2471.9911780346847, -15841.664772232149, -13019.712331260722, -20526.501003086687, -11432.470254000456, -7540.942137353675, -11621.074273714337, -4662.640948610419, -5451.009327293555, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444978815760636E9, 0.0, 2022-02-10 23:58:01.576
6.0, -7937.685601435376, -11082.106659663517, -5946.41339140098, -11688.88946639174, -1657.4936100832952, -2286.02466416653, -1374.5652287680184, -2459.2506836951598, -15829.438368015095, -13005.787194465065, -20507.770241233142, -11429.609230710177, -7511.303724205938, -11589.49125879899, -4640.244500666202, -5432.658545095747, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444978815760703E9, 0.0, 2022-02-10 23:58:01.576
8.0, -7896.536039893155, -11055.798656439621, -5925.0674754461625, -11670.918663849672, -1626.8493684350692, -2271.339568059393, -1366.742118208661, -2439.9387764857743, -15800.626969412206, -12987.6152262229, -20498.181342861815, -11416.846384626197, -7492.505907119025, -11567.854770166252, -4623.681858024819, -5414.9783152315995, 0.004, -0.016, 0.992, 192.0, 0.0, 16.0, 127.5, 64.0, 15.5, 0.0, 0.0, 0.0, 0.0, 1.6444978815760767E9, 0.0, 2022-02-10 23:58:01.576
10.0, -7877.2688361726805, -11018.672408899356, -5914.428045085436, -11652.433771185133, -1615.2041095738543, -2259.403736520259, -1363.0764321179906, -2435.557834572534, -15768.015774251911, -12952.99237406163, -20460.697467410264, -11388.929055801518, -7468.09780217383, -11548.118179812214, -4600.05606413556, -5398.281562123485, 0.004, -0.016, 0.992, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444978815760834E9, 0.0, 2022-02-10 23:58:01.576
12.0, -7864.46128659979, -11007.809461094077, -5912.3269811066375, -11634.842948298807, -1602.9106501234353, -2241.1647130447286, -1333.0133358256026, -2418.7716744865984, -15753.889471756158, -12908.93708574022, -20455.46715920772, -11369.080706725206, -7444.740229218034, -11526.884022579674, -4592.679988465308, -5385.965750928611, 0.004, -0.016, 0.992, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64449788157609E9, 0.0, 2022-02-10 23:58:01.576
14.0, -7832.140664117416, -10985.88239978342, -5891.852783185575, -11616.313352145356, -1568.8465915735474, -2225.0714570369073, -1313.5896698939407, -2394.363569541403, -15733.77290174638, -12886.317120351448, -20415.479888377176, -11338.5258720548, -7411.167909046163, -11503.168821712592, -4571.646996932865, -5361.0882593498545, 0.004, -0.016, 0.992, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444978815760965E9, 0.0, 2022-02-10 23:58:01.576
16.0, -7829.994896649707, -10955.685193024301, -5892.322169819137, -11616.91684924565, -1578.279027733687, -2226.926651826698, -1319.2670129855887, -2397.5151655096015, -15716.472651537973, -12851.247233301072, -20403.85698126042, -11329.875746950596, -7401.467251952559, -11484.616873814688, -4559.6217584159085, -5346.269052775986, 0.004, -0.016, 0.993, 192.0, 0.0, 16.0, 127.5, 64.0, 15.5, 8.0, 0.0, 0.0, 0.0, 1.6444978815761032E9, 0.0, 2022-02-10 23:58:01.576
18.0, -7800.602352690978, -10942.363553328938, -5881.056890613662, -11593.939255945596, -1556.2625594452095, -2215.706076110134, -1305.6995041012174, -2381.2430955461377, -15702.234590319944, -12831.734160391588, -20398.55961782451, -11324.936011425974, -7388.391481446205, -11486.807344771309, -4556.850142103451, -5334.556738681405, 0.004, -0.016, 0.993, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64449788157611E9, 0.0, 2022-02-10 23:58:01.576
20.0, -7783.413861204846, -10910.199393057752, -5868.562265463146, -11579.880008683207, -1537.6435563139387, -2205.6254393607906, -1298.837518553438, -2372.7047291642107, -15686.208389545489, -12815.573849150402, -20364.27204183007, -11297.845697146142, -7365.816219546345, -11451.916271676573, -4539.840464572962, -5310.998000025511, 0.004, -0.016, 0.993, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6444978815761173E9, 0.0, 2022-02-10 23:58:01.576
